sku_canonical,description,price,sku,currency,unit,from_quantity
0665100,INTERRUPTOR UNIPOLAR BASCULAN.,7.835799999999999,0665100,EUR,UN,0.0
0665200,CAJA CON TAPA,15.70205,0665200,EUR,UN,0.0
0665600,TUERCA PG 11   METALICA,0.45675,0665600,EUR,UN,0.0
0671700,"TAPON ROSCADO DIN 906 KR 3/8""",0.9540999999999998,0671700,EUR,UN,0.0
0671900I,TORNILLO DIN 933 M 12X 50-INOX,0.8627499999999999,0671900I,EUR,UN,0.0
0674500,MACHON F280 1 1/2,6.373500000000001,0674500,EUR,UN,0.0
0690900,PRENSAESTOPAS PG  9   PLASTICO,0.5988499999999999,0690900,EUR,UN,0.0
0691000,"PRENSAESTOPAS PG 13,5 PLASTICO",0.6902,0691000,EUR,UN,0.0
0691100,PRENSAESTOPAS PG 16   PLASTICO,1.015,0691100,EUR,UN,0.0
0691200,TUERCA PG  9   PLASTICO,0.21314999999999998,0691200,EUR,UN,0.0
0691300,TUERCA PG 13.5 PLASTICO,0.10149999999999999,0691300,EUR,UN,0.0
0691400,TUERCA PG 16 PLASTICO,0.21314999999999998,0691400,EUR,UN,0.0
0693000I,"TORNILLO DIN 7971 3,9X9,5 INOX",0.21314999999999998,0693000I,EUR,UN,0.0
0697600,TUERCA PG 29   PLASTICO,0.2842,0697600,EUR,UN,0.0
0699600,ADHESIVO INDICADOR TENSION,0.7409499999999999,0699600,EUR,UN,0.0
0708700,RACOR REDUC.CON. 1/4 -3/8 M-M,1.4311499999999997,0708700,EUR,UN,0.0
0708800,"PASAMUROS E 2-4 D19,5 CERRADO",1.1976999999999998,0708800,EUR,UN,0.0
0708900,RACOR RECTO 8/6-KR 1/4'' M,1.7457999999999998,0708900,EUR,UN,0.0
0709000,"DISTRIBUIDOR 4 BOCAS 1/4""",19.31545,0709000,EUR,UN,0.0
0709600,PASAMUROS E 2-3 D36 CERRADO,1.4006999999999998,0709600,EUR,UN,0.0
0709700,PASAMUROS E 2-3 D28 CERRADO,0.8322999999999998,0709700,EUR,UN,0.0
0710400,TUBO POLIETILENO D 8X 6/ 3500,7.480549999999999,0710400,EUR,UN,0.0
0710700,TUBO POLIETILENO D 8X 6/  300,1.1773999999999998,0710700,EUR,UN,0.0
0714100,COJINETE AUTOL.B-18-25-20/32-4,6.03925,0714100,EUR,UN,0.0
0715300I,TUERCA BAJA DIN 439 M12,0.3248,0715300I,EUR,UN,0.0
0715900I,ARANDELA AC. 9  X 50  X5  INOX,23.081099999999996,0715900I,EUR,UN,0.0
0718200,TORNILLO DIN 933 M10X 70- 8.8,0.42629999999999996,0718200,EUR,UN,0.0
0721300I,TORNILLO DIN 912 M 4X 6-INOX,0.21314999999999998,0721300I,EUR,UN,0.0
0721400I,"ARANDELA AC. 6,5X 25  X3  INOX",1.5935499999999998,0721400I,EUR,UN,0.0
0721900I,PITON ROSCA.DIN913 M12X35 INOX,0.7206499999999999,0721900I,EUR,UN,0.0
0729200,PRENSAESTOPAS PG 11 PLASTICO,0.76125,0729200,EUR,UN,0.0
0729300,TUERCA PG 11  PLASTICO,0.21314999999999998,0729300,EUR,UN,0.0
0731800,RESORTE DE TRACCION,20.69585,0731800,EUR,UN,0.0
0742700I,ARANDELA AC.13  X 53  X4  INOX,8.526,0742700I,EUR,UN,0.0
0749700,"VALVULA DE COMPUERTA 3/4"" H-H",36.184749999999994,0749700,EUR,UN,0.0
0750800,PINZA SUJECION PVC D50,1.7863999999999998,0750800,EUR,UN,0.0
0751500I,TORNILLO DIN 933 M 5X 30-INOX,0.21314999999999998,0751500I,EUR,UN,0.0
0753900,ABRAZADERA CINTA PLAST.D76-4.8,0.21314999999999998,0753900,EUR,UN,0.0
0754400,TAPON MACHO F290 1 1/4',6.4148,0754400,EUR,UN,0.0
0754900,"ABRAZADERA CINTA PLAST.D22-2,5",0.21314999999999998,0754900,EUR,UN,0.0
0755100I,TUERCA RED F241 1 1/2' - 1' M-H,19.76205,0755100I,EUR,UN,0.0
0756300,BOQUILLA 1/4 NYLON,0.7003499999999999,0756300,EUR,UN,0.0
0756500,"FILTRO DE AGUA F150 1 1/2""",47.4005,0756500,EUR,UN,0.0
0759300,"TAPON MACHO PVC   3/4""",1.6442999999999999,0759300,EUR,UN,0.0
0761600I,TORNILLO DIN 912 M 6X50- INOX,0.30449999999999994,0761600I,EUR,UN,0.0
0762900I,TORNILLO DIN 84 M 4X30 INOX,0.21314999999999998,0762900I,EUR,UN,0.0
0763000I,"ARANDELA AC. 6,5X 16  X2  INOX",1.0352999999999999,0763000I,EUR,UN,0.0
0764300I,TORNILLO DIN 84 M 4X25 INOX,0.21314999999999998,0764300I,EUR,UN,0.0
0765800I,TORNILLO ANCLAJE D18X115 INOX,18.858699999999995,0765800I,EUR,UN,0.0
0776700,TORNILLO DIN 963 M 3X 8 INOX,0.0203,0776700,EUR,UN,0.0
0776800I,TUERCA DIN 934 M 3 INOX,0.21314999999999998,0776800I,EUR,UN,0.0
0777300,"PERFIL DE GOMA ""U""12X8X 200 MM",1.5123499999999999,0777300,EUR,UN,0.0
0778300I,TORNILLO DIN 933 M 8X 45-INOX,0.3451,0778300I,EUR,UN,0.0
0779800,TUBO POLIETILENO D 8X 6/  330,1.63415,0779800,EUR,UN,0.0
0788300,ADHESIVO INDICADOR TENSION,3.1668,0788300,EUR,UN,0.0
0795600I,"ARANDELA AC. 5,5X 25  X3  INOX",2.0401499999999997,0795600I,EUR,UN,0.0
0800700I,TORNILLO DIN 931 M10X 70-INOX,0.8931999999999999,0800700I,EUR,UN,0.0
0814600I,TORNILLO DIN 933 M 10X 16-INOX,0.36539999999999995,0814600I,EUR,UN,0.0
0818700,VALVULA DE ESFERA 1/2 M-H MAR.,8.607199999999999,0818700,EUR,UN,0.0
0821400,JUNTA TORICA 15.54X2.62,0.21314999999999998,0821400,EUR,UN,0.0
0822500,"RACOR MANGUERA D 7-1/4""M",1.2281499999999999,0822500,EUR,UN,0.0
0823100,VALVULA DE ESFERA 3/4 M-H PAL.,14.788549999999999,0823100,EUR,UN,0.0
0824400,VALVULA DE ESFERA 1' M-H PAL.,19.0617,0824400,EUR,UN,0.0
0829300,"TERMINAL FASTON 6,3 H   AZUL",0.35524999999999995,0829300,EUR,UN,0.0
0833000,CABLE CON TERMINALES,12.484499999999999,0833000,EUR,UN,0.0
0836800,CASQUILLO SEPARADOR  7  X16X10,3.0551499999999994,0836800,EUR,UN,0.0
0837600,PERFIL SOPORTE 7.5.35. 280 MM,5.0546999999999995,0837600,EUR,UN,0.0
0838500,"TERMINAL FASTON 6,3 M   AZUL",0.21314999999999998,0838500,EUR,UN,0.0
0839200,BASE ADHESIVA,0.3248,0839200,EUR,UN,0.0
0843500,PERFIL GOMA U,8.126902,0843500,EUR,UN,0.0
0843700,PASAMUROS E 2-5 D28 CERRADO,1.2281499999999999,0843700,EUR,UN,0.0
0844800,TAPON OBTURADOR,3.6133999999999995,0844800,EUR,UN,0.0
0848200I,TORNILLO DIN 84 M 3X 8 INOX.,0.0406,0848200I,EUR,UN,0.0
0854900,"MOTOR  5,5KW 3000 RPM 400/690V",1579.8509999999999,0854900,EUR,UN,0.0
0857300,FICHA D26  PERFORADA,2.5780999999999996,0857300,EUR,UN,0.0
0859800,LAMPARA  24V  25W,4.431,0859800,EUR,UN,0.0
0863800I,TORNILLO DIN 912 M10X50-INOX,0.6800499999999999,0863800I,EUR,UN,0.0
0865700I,TORNILLO DIN 7991 M 8X30-INOX,0.21314999999999998,0865700I,EUR,UN,0.0
0869800,SOPORTE CEPILLO DISCO,52.739399999999996,0869800,EUR,UN,0.0
0870600I,TORNILLO DIN 7991 M 8X45-INOX,0.3857,0870600I,EUR,UN,0.0
0871100,TUBO POLIETILENO D 8X 6/ 5200,10.007899999999998,0871100,EUR,UN,0.0
0876200,"RACOR REDUC.KR 3/8""-1/2""M-M",1.9995499999999997,0876200,EUR,UN,0.0
0876600I,TORNILLO DIN 84 M 3X 6 INOX,0.21314999999999998,0876600I,EUR,UN,0.0
0876700I,TORNILLO DIN 84 M 4X 8 INOX,0.21314999999999998,0876700I,EUR,UN,0.0
0876800,"ARANDELA MUELLE DIN137 A 4,3",0.01015,0876800,EUR,UN,0.0
0876900I,TORNILLO DIN 84 M 4X40 INOX,0.21314999999999998,0876900I,EUR,UN,0.0
0883700,EJE SOPORTE,53.88635,0883700,EUR,UN,0.0
0886000,MANGUITO MIXTO PVC D32-1',1.7762499999999999,0886000,EUR,UN,0.0
0886600,"MANGUITO MIXTO PVC D50-1 ½""H-M",2.50705,0886600,EUR,UN,0.0
0894100,SOPORTE CON RODAMIENTO D45,121.3534,0894100,EUR,UN,0.0
0894300,CABEZA DE ROTULA M16 GAR 17UK,79.6775,0894300,EUR,UN,0.0
0895400,ELECTROBOMBA  3  KW (AC15719/FR7500200),1654.3789499999998,0895400,EUR,UN,0.0
0895700,TOPE PROGRESIVO D72X58 M12 M,15.671599999999998,0895700,EUR,UN,0.0
0895900I,ARANDELA MUELLE DIN127 D16 INOX,0.18269999999999997,0895900I,EUR,UN,0.0
0896200,MACHON RED.F245 2' -1 1/2',18.259849999999997,0896200,EUR,UN,0.0
0896400I,TORNILLO ANCLAJE D12X120 INOX,5.9885,0896400I,EUR,UN,0.0
0927300,TORNILLO DIN 603 M 10X 150,1.02515,0927300,EUR,UN,0.0
0927600,TORNILLO DIN 570 D 8X 30,0.21314999999999998,0927600,EUR,UN,0.0
0930100,REMACHE ROSCADO M 6 AC.C-PL.AB,0.21314999999999998,0930100,EUR,UN,0.0
0933400,PASAMUROS E 2-3 D20 CERRADO,1.5021999999999998,0933400,EUR,UN,0.0
0933600I,TORNILLO DIN 84 M 4X35 INOX,0.21314999999999998,0933600I,EUR,UN,0.0
0937700,PASADOR ALETAS DIN94 2X15 INOX,0.21314999999999998,0937700,EUR,UN,0.0
0940400,ETIQUETA EMERGENCIA,4.202099999999999,0940400,EUR,UN,0.0
0952100,SOPORTE-BRIDA C/RODAMIENTO D25,55.083000000000006,0952100,EUR,UN,0.0
0961800,SOPORTE-BRIDA C/RODAMIENTO D30,73.52659999999999,0961800,EUR,UN,0.0
0962200I,TUERCA AUTOBLOC.DIN985 M14INOX,0.92365,0962200I,EUR,UN,0.0
0962400,PASADOR ALETAS DIN94 3X20 INOX,0.21314999999999998,0962400,EUR,UN,0.0
0970900,PUNTA DE 10   MM²,0.16158799999999998,0970900,EUR,UN,0.0
0977000I,TORNILLO DIN 7991 M 8X60-INOX,0.835548,0977000I,EUR,UN,0.0
0977400,"BOQUILLA 1/4 PVDF  3-19,6 -90°",3.7453499999999997,0977400,EUR,UN,0.0
0979600,CASQUILLO SEPARADOR  5  X12X20,1.32965,0979600,EUR,UN,0.0
0981500,FUSIBLE CRISTAL  1  A 5X20,0.2205,0981500,EUR,UN,0.0
1004600,DETECTOR DE NIVEL,141.09700000000004,1004600,EUR,UN,0.0
1011201,EJE,7.866249999999999,1011201,EUR,UN,0.0
1011202,CASQUILLO EJE,14.646449999999998,1011202,EUR,UN,0.0
1011300,RUEDA CON RODAMIENTO,7.196349999999999,1011300,EUR,UN,0.0
1011500,SOPORTE JUNTA,0.39585,1011500,EUR,UN,0.0
1011700,TAPA RUEDA,0.7206499999999999,1011700,EUR,UN,0.0
1013500,"CODO F90 1""     H-H",4.019399999999999,1013500,EUR,UN,0.0
1016700,FUSIBLE CRISTAL  6  A 5X20,0.3857,1016700,EUR,UN,0.0
1021700,CANCAMO MACHO  DIN 580 M12,3.1262,1021700,EUR,UN,0.0
1022800,"PASADOR ""R"" DIN11024 D3",0.21314999999999998,1022800,EUR,UN,0.0
1023900I,TORNILLO DIN 933 M 12X 60-INOX,1.02515,1023900I,EUR,UN,0.0
1024100I,MACHON F280 1/4 INOX,3.8366999999999996,1024100I,EUR,UN,0.0
1026100,TUERCA RED.F241 2' 1' M-H,10.32255,1026100,EUR,UN,0.0
1028500,"PERFIL DE GOMA ""U""13X13X590 MM",5.6137619999999995,1028500,EUR,UN,0.0
1032100I,TUERCA DIN 934 M20 INOX,1.1469499999999997,1032100I,EUR,UN,0.0
1033200,"REMACHE D 4,8X19 ALUM.C-ANCH",0.21314999999999998,1033200,EUR,UN,0.0
1033900,BASE RELE ENCHUFABLE 11P,5.572349999999999,1033900,EUR,UN,0.0
1037100,BANDEJA PORTA-LIBROS,6.50615,1037100,EUR,UN,0.0
1039100,FUSIBLE CRISTAL 2 A 5X20,0.2205,1039100,EUR,UN,0.0
1045400,"PERFIL DE GOMA ""U""12X8X 155 MM",1.2789,1045400,EUR,UN,0.0
1048500,TERMOSTATO,243.85374999999996,1048500,EUR,UN,0.0
1049300,ABRAZADERA CINTA PLAST.D75-7.7,0.21314999999999998,1049300,EUR,UN,0.0
1052900,JUNTA TORICA  48X2,0.37554999999999994,1052900,EUR,UN,0.0
1054600,MANOMETRO 0-16 BAR D 53-1/8,10.109399999999999,1054600,EUR,UN,0.0
1056800,VALVULA DE ESCAPE,104.27550000000001,1056800,EUR,UN,0.0
1060000I,TUERCA AUTOBLOC.DIN985 M 3INOX,0.21314999999999998,1060000I,EUR,UN,0.0
1060700,RACOR CODO 10/8-KR 1/4 M,2.5476499999999995,1060700,EUR,UN,0.0
1069900,VALVULA  DE CIERRE C/PURGA 3/8',80.4083,1069900,EUR,UN,0.0
1072100,"FILTRO SILENCIADOR 1/4"" M22",2.5679499999999997,1072100,EUR,UN,0.0
1077900,LENGÜETA DIN 6885 A   8X7X40,0.4161499999999999,1077900,EUR,UN,0.0
1091400,MACHON RED.F245 1 1/2'-1 1/4',11.104099999999999,1091400,EUR,UN,0.0
1094800,"TERMINAL FASTON 6,3 H",0.18269999999999997,1094800,EUR,UN,0.0
1106200,TORNILLO AUTOR.M 5X10 C/VALONA,0.21314999999999998,1106200,EUR,UN,0.0
1112500,"RACOR MACHO KR 1/2""",2.42585,1112500,EUR,UN,0.0
1112600,"RACOR MACHO KR 3/4""",4.55735,1112600,EUR,UN,0.0
1112700,"VALVULA DE RETENCION 1/2""",7.622649999999999,1112700,EUR,UN,0.0
1112800,"RACOR EN TE KR 1/2"" M-M-H",8.71885,1112800,EUR,UN,0.0
1112900,"TAPON HEMBRA 1/2""",2.46645,1112900,EUR,UN,0.0
1113000,RACOR PROLONGADOR 1/8º76-36 M-H,2.0807499999999997,1113000,EUR,UN,0.0
1116800,"RACOR RECTO NYLON D16-1/2""H",3.01455,1116800,EUR,UN,0.0
1116900,RACOR CODO NYLON D25-1 H,5.907299999999999,1116900,EUR,UN,0.0
1117900,RACOR PG 11,13.26605,1117900,EUR,UN,0.0
1118400,RACOR RECTO NYLON D25-1 H,3.7453499999999997,1118400,EUR,UN,0.0
1118500,MACHON NYLON 1,2.89275,1118500,EUR,UN,0.0
1118700,MACHON NYLON REDUC.1 -3/4,2.79125,1118700,EUR,UN,0.0
1120200,"RACOR CODO 12/10-KR 3/8""M",3.9077499999999996,1120200,EUR,UN,0.0
1122600,PUNTA DE  6   MM²,0.0812,1122600,EUR,UN,0.0
1123200,ABRAZADERA DE IDENTIFICACION,0.21314999999999998,1123200,EUR,UN,0.0
1124200,"FILTRO DE AGUA F150 1""",15.732499999999998,1124200,EUR,UN,0.0
1126000I,TORNILLO DIN 933 M 14X 50-INOX,1.9081999999999997,1126000I,EUR,UN,0.0
1133200I,TUERCA BAJA DIN 439 M 8-INOX,0.21314999999999998,1133200I,EUR,UN,0.0
1135000,MACHON RED.F245 1 1/4 -1,7.9275,1135000,EUR,UN,0.0
1136000,"TUERCA NYLON 3/4""",1.06575,1136000,EUR,UN,0.0
1138800,RACOR REDUCCION  M 5 -1/8'M-H,0.8830499999999999,1138800,EUR,UN,0.0
1139200,REDUCCION PG 11 - PG 9 PLAS.,1.6037,1139200,EUR,UN,0.0
1140400,LAMPARA PILOTO 24V D9,1.7153499999999997,1140400,EUR,UN,0.0
1155800,"RACOR EN TE KR 3/8"" H-M-H",5.06485,1155800,EUR,UN,0.0
1164000,ARANDELA DE SUJECCION,3.1464999999999996,1164000,EUR,UN,0.0
1166300I,TORNILLO DIN 931 M 8X 70-INOX,0.6089999999999999,1166300I,EUR,UN,0.0
1166400,RACOR PROLONGADOR 1/4-43 M-H,3.0957499999999993,1166400,EUR,UN,0.0
1167500,TUERCA PG 7 PLASTICO,0.21314999999999998,1167500,EUR,UN,0.0
1172600I,"ARANDELA AC. 8,5X 25  X4  INOX",2.85215,1172600I,EUR,UN,0.0
1175300,BOLSA PLASTICO 230X400,0.21314999999999998,1175300,EUR,UN,0.0
1178000,JUNTA DE CIERRE,5.4403999999999995,1178000,EUR,UN,0.0
1179200I,PITON ROSCA.DIN913 M 6X25 INOX,0.21314999999999998,1179200I,EUR,UN,0.0
1184600,PERFIL SOPORTE  85 MM,5.379499999999999,1184600,EUR,UN,0.0
1185100,CONTACTOR  24V CA 12A 1NO,21.649949999999997,1185100,EUR,UN,0.0
1191800I,TORNILLO DIN 84 M 5X12 INOX,0.21314999999999998,1191800I,EUR,UN,0.0
1196700I,TORNILLO DIN 933 M 5X 16-INOX,0.21314999999999998,1196700I,EUR,UN,0.0
1221200,REGLETA DE BORNES  4B,6.648249999999999,1221200,EUR,UN,0.0
1223400,"JUNTA METAL GOMA 3/8""",0.43644999999999995,1223400,EUR,UN,0.0
1223500,"JUNTA METAL GOMA 1/2""",0.5277999999999999,1223500,EUR,UN,0.0
1224000,"JUNTA METAL GOMA 1/4""",0.21314999999999998,1224000,EUR,UN,0.0
1226800I,TORNILLO ANCLAJE D12X110 INOX,5.673849999999999,1226800I,EUR,UN,0.0
1234900,RUEDA GUIA,7.52115,1234900,EUR,UN,0.0
1235100,SOPORTE MOTO-REDUCTOR,229.69449999999998,1235100,EUR,UN,0.0
1236500,"RACOR CODO   KR1/4"" M-H",2.3345,1236500,EUR,UN,0.0
1236600,"RACOR CODO  KR 1/4"" M-M",2.5374999999999996,1236600,EUR,UN,0.0
1236700,"RACOR EN TE 1/4"" H-H-H",3.2074,1236700,EUR,UN,0.0
1236800,RACOR PROLONGADOR 1/4'-27 M-H,2.0604499999999994,1236800,EUR,UN,0.0
1237000,"RACOR CODO KR-G 1/2"" M-H",5.511449999999999,1237000,EUR,UN,0.0
1237100,"RACOR EN TE KR 1/2"" M-H-M",7.713999999999999,1237100,EUR,UN,0.0
1237200,"RACOR EN TE    1/2"" H-H-H",7.845949999999999,1237200,EUR,UN,0.0
1237300,RACOR EN TE KR 1/2'' H-M-H,7.429799999999999,1237300,EUR,UN,0.0
1237400,"RACOR RECTO 12/10-KR 1/2""M",3.2885999999999997,1237400,EUR,UN,0.0
1237600,"RACOR RECTO 10/ 8-KR 3/8""M",2.2533,1237600,EUR,UN,0.0
1237800,"RACOR CODO KR1/2"" M-M",5.633249999999999,1237800,EUR,UN,0.0
1237900,PINZA SUJECION PVC D40,1.5225,1237900,EUR,UN,0.0
1238000,"RACOR RECTO 10/ 8-   1/2""H",3.6742999999999997,1238000,EUR,UN,0.0
1238100,"RACOR REDUC.CON.1/4""-1/2""M-M",2.1721,1238100,EUR,UN,0.0
1238200,"VALVULA DE REGULACION 1/4""M-H",9.480099999999998,1238200,EUR,UN,0.0
1238400,"ELECTROVALVULA 1/4"" 2/2-24V CC",126.39795,1238400,EUR,UN,0.0
1238500,"RACOR CODO     1/2"" H-H",5.53175,1238500,EUR,UN,0.0
1238700,RUEDA  DENTADA,24.542699999999996,1238700,EUR,UN,0.0
1238800,LECTOR DE TARJETAS PERFORADAS,1150.0964999999999,1238800,EUR,UN,0.0
1238900,CIERRE ESTANCO DE COMPRESION,36.67195,1238900,EUR,UN,0.0
1239000,LLAVE PARA CIERRE COMPRESION,6.567049999999999,1239000,EUR,UN,0.0
1239800,"VALVULA DE COMPUERTA 1/2""H-H",12.210449999999998,1239800,EUR,UN,0.0
1239900,TUBO PVC FLEXIBLE  4X 6/  950,3.2479999999999998,1239900,EUR,UN,0.0
1240600,ACTUADOR MAGNETICO D35X17,33.78935,1240600,EUR,UN,0.0
1241100,SOPORTE ELASTICO,3.7656499999999995,1241100,EUR,UN,0.0
1242400,CONTACTOR  24V CC  9A 1NA,22.6345,1242400,EUR,UN,0.0
1242500,CONTACTOS AUXILIARES 1NA-1NC,4.69945,1242500,EUR,UN,0.0
1243400,TEMPORIZADOR ESTRELLA-TRIANGUL,47.299,1243400,EUR,UN,0.0
1244500,"RACOR REDUCCION 1/2""-1/4"" M-H",2.1111999999999997,1244500,EUR,UN,0.0
1244900,HORQUILLA SOPORTE,11.530399999999998,1244900,EUR,UN,0.0
1245100,SEÑALIZADOR BORNE 1,0.18269999999999997,1245100,EUR,UN,0.0
1245200,SEÑALIZADOR BORNE 2,0.18269999999999997,1245200,EUR,UN,0.0
1245300,SEÑALIZADOR BORNE 3,0.18269999999999997,1245300,EUR,UN,0.0
1245400,SEÑALIZADOR BORNE 4,0.18675999999999998,1245400,EUR,UN,0.0
1245500,SEÃ‘ALIZADOR BORNE   5,0.18675999999999998,1245500,EUR,UN,0.0
1245600,SEÃ‘ALIZADOR BORNE   6,0.18675999999999998,1245600,EUR,UN,0.0
1245700,SEÃ‘ALIZADOR BORNE   7,0.18675999999999998,1245700,EUR,UN,0.0
1245800,SEÃ‘ALIZADOR BORNE   8,0.18675999999999998,1245800,EUR,UN,0.0
1246300,"SEMIENLACE F341   1/2""H LATON",9.317699999999999,1246300,EUR,UN,0.0
1246400,"SEMIENLACE F341 1/2""M LATON",4.8313999999999995,1246400,EUR,UN,0.0
1246700,CASQUILLO GUIA,2.5172,1246700,EUR,UN,0.0
1247000I,"ARANDELA AC.12,5X 42  X4  INOX",5.897149999999999,1247000I,EUR,UN,0.0
1248100,MOTO-RED.230/400V 50HZ S.68,526.0136,1248100,EUR,UN,0.0
1252000,JUNTA TORICA 67X5,0.40599999999999997,1252000,EUR,UN,0.0
1254005,ACEITE HIDRAULICO 5L,53.108048,1254005,EUR,UN,0.0
1254500,PORTAFUSIBLE,6.8411,1254500,EUR,UN,0.0
1256900,"PUNTA DE  0,5 MM2",0.21314999999999998,1256900,EUR,UN,0.0
1262200,"TUBO TERMO-RETRACTIL 12,7/ 27",0.5379499999999999,1262200,EUR,UN,0.0
1262500,"TUBO TERMO-RETRACTIL  6,4/ 20",0.1624,1262500,EUR,UN,0.0
1265500I,"TORNILLO DIN 7971 3,9X25  INOX",0.050749999999999997,1265500I,EUR,UN,0.0
1267800,"RACOR REDUCCION  1/4""-3/8""M-H",3.8163999999999993,1267800,EUR,UN,0.0
1271800,FUSIBLE CRISTAL 10  A 5X20,0.30449999999999994,1271800,EUR,UN,0.0
1280100,CONECTOR 7 P/H FORMA REDONDA,1.7965499999999999,1280100,EUR,UN,0.0
1283900,"TAPON MACHO 1/2""",2.0096999999999996,1283900,EUR,UN,0.0
1287200,PINZA SUJECION PVC D32,1.2789,1287200,EUR,UN,0.0
1288900,SEPARADOR DE  SUJECCION,3.6946,1288900,EUR,UN,0.0
1294100,ABRAZADERA METAL.C/PROTEC. D 5,1.10635,1294100,EUR,UN,0.0
1313100,JUNTA TORICA   6.10X1.6,0.21314999999999998,1313100,EUR,UN,0.0
1317000,RACOR CODO 8/7 6-1/4 H,2.8318499999999998,1317000,EUR,UN,0.0
1318100,SEÑALIZADOR DE ANILLA 1 PEQ.,0.20299999999999999,1318100,EUR,UN,0.0
1318200,SEÑALIZADOR DE ANILLA 2 PEQ.,0.20299999999999999,1318200,EUR,UN,0.0
1318300,SEÑALIZADOR DE ANILLA 3 PEQ.,0.20299999999999999,1318300,EUR,UN,0.0
1318400,SEÑALIZADOR DE ANILLA 4 PEQ.,0.20299999999999999,1318400,EUR,UN,0.0
1318500,SEÑALIZADOR DE ANILLA 5 PEQ.,0.20299999999999999,1318500,EUR,UN,0.0
1318600,SEÑALIZADOR DE ANILLA 6 PEQ,0.20299999999999999,1318600,EUR,UN,0.0
1318700,SEÑALIZADOR DE ANILLA 7,0.20299999999999999,1318700,EUR,UN,0.0
1318800,SEÑALIZADOR DE ANILLA 8 PEQ.,0.20299999999999999,1318800,EUR,UN,0.0
1318900,SEÑALIZADOR DE ANILLA 9 PEQ.,0.20299999999999999,1318900,EUR,UN,0.0
1319000,SEÑALIZADOR DE ANILLA 0 PEQ.,0.20299999999999999,1319000,EUR,UN,0.0
1326000,CABLE CON TERMINALES,6.203071,1326000,EUR,UN,0.0
1330400,ABRAZADERA METAL.C/PROTEC. D15,0.92365,1330400,EUR,UN,0.0
1330500,BASE ATORNILLABLE,0.22329999999999997,1330500,EUR,UN,0.0
1331200,SEPARADOR M3-M3 H-H L=18 EX6,2.2938999999999994,1331200,EUR,UN,0.0
1331400,MODULO DE CONTROL,303.41395,1331400,EUR,UN,0.0
1331800,MICROINTERRUPTOR CON RODILLO,24.725399999999997,1331800,EUR,UN,0.0
1331900,REMACHE ROSCADO M 4 AC.C-PL.AB,0.21314999999999998,1331900,EUR,UN,0.0
1334800,PINZA SUJECION PVC D25,1.02515,1334800,EUR,UN,0.0
1335200,REMACHE D4.8 X 9.2 ALUMINIO,0.21314999999999998,1335200,EUR,UN,0.0
1337400,"RACOR EN TE    3/8"" H-H-H",5.1663499999999996,1337400,EUR,UN,0.0
1339900I,TORNILLO DIN 7991 M 5X10 INOX,0.21314999999999998,1339900I,EUR,UN,0.0
1340502,MODULO MEMORIA 64K S7,63.063,1340502,EUR,UN,0.0
1340503,MODULO MEMORIA 128K S7,156.1875,1340503,EUR,UN,0.0
1340505,MODULO MEMORIA 12MB S7,100.58649999999999,1340505,EUR,UN,0.0
1340506,MODULO MEMORIA 512K S7,354.844,1340506,EUR,UN,0.0
1342600,"RACOR CODO     1/8"" H-H",1.9386499999999998,1342600,EUR,UN,0.0
1348000,TEMPORIZADOR INTERM.SIMETRICO,27.821149999999996,1348000,EUR,UN,0.0
1348200,PERFIL SOPORTE 230 MM,4.486299999999999,1348200,EUR,UN,0.0
1355000I,TORNILLO DIN 84 M 6X 25 INOX.,0.21314999999999998,1355000I,EUR,UN,0.0
1356200,BORNE TIERRA,3.1262,1356200,EUR,UN,0.0
1363200,CANCAMO MACHO DIN 581 M20,9.155299999999999,1363200,EUR,UN,0.0
1364000,TACO ANCLAJE D 8X40,0.21314999999999998,1364000,EUR,UN,0.0
1364100,TORNILLO DIN 570 D 6X 40,0.21314999999999998,1364100,EUR,UN,0.0
1364200,"RACOR EN TE KR-G-G 1/4"" M-H-H",3.2479999999999998,1364200,EUR,UN,0.0
1369200,"ADAPTADOR CODO 1/4""M-H T/LOCA",7.7749,1369200,EUR,UN,0.0
1384300,PRENSAESTOPAS PG 29   6X 8 PLA,13.7837,1384300,EUR,UN,0.0
1387100,TARJETAS PROGRAMA  1 (50 UN.),56.9009,1387100,EUR,UN,0.0
1387400,HEBILLA DE PLASTICO,0.050749999999999997,1387400,EUR,UN,0.0
1391700,TARJETAS PROGRAMA  2 (50 UN.),68.7967,1391700,EUR,UN,0.0
1391800,TARJETAS PROGRAMA  3 (50 UN.),56.9009,1391800,EUR,UN,0.0
1391900,TARJETAS PROGRAMA  4 (50 UN.),56.9009,1391900,EUR,UN,0.0
1392000,TARJETAS PROGRAMA  5 (50 UN.),68.7967,1392000,EUR,UN,0.0
1399800,TOPE CARRIL,5.937749999999999,1399800,EUR,UN,0.0
1400600,PERFIL DETECCION,463.80600000000004,1400600,EUR,UN,0.0
1401300I,TORNILLO DIN 7991 M 5X16-INOX,0.21314999999999998,1401300I,EUR,UN,0.0
1406600,TOPE DE FIJACION BORNES,0.8931999999999999,1406600,EUR,UN,0.0
1406700,TORNILLO DIN 7985 M 5X 20,0.09134999999999999,1406700,EUR,UN,0.0
1410900,"ABRAZADERA CINTA PLAST.D50-7,7",0.21314999999999998,1410900,EUR,UN,0.0
